,Adj Close,Adj Close,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
,AAPL,SPY,AAPL,SPY,AAPL,SPY,AAPL,SPY,AAPL,SPY,AAPL,SPY
Date,,,,,,,,,,,,
2012-04-26,18.446802139282227,113.94686126708984,21.703571319580078,140.16000366210938,21.953214645385742,140.32000732421875,21.504642486572266,138.80999755859375,21.938213348388672,138.88999938964844,536068400,136291600
2012-04-27,18.30412483215332,114.13387298583984,21.53571319580078,140.38999938964844,21.6492862701416,140.7899932861328,21.446428298950195,139.8000030517578,21.609643936157227,140.5800018310547,406722400,130725000
2012-04-30,17.726776123046875,113.71110534667969,20.856428146362305,139.8699951171875,21.371429443359375,140.2100067138672,20.821428298950195,139.49000549316406,21.350000381469727,140.11000061035156,506144800,115092200
2012-05-01,17.67061424255371,114.41844177246094,20.79035758972168,140.74000549316406,21.312856674194336,141.66000366210938,20.758214950561523,139.6300048828125,20.889286041259766,139.7899932861328,610999200,138832200
2012-05-02,17.7874813079834,114.07695770263672,20.9278564453125,140.32000732421875,20.97857093811035,140.4600067138672,20.67357063293457,139.4600067138672,20.722856521606445,139.9199981689453,427389200,121081000
2012-05-03,17.661197662353516,113.20707702636719,20.779285430908203,139.25,21.121429443359375,140.4499969482422,20.725000381469727,138.99000549316406,21.08928680419922,140.33999633789062,390549600,143759700
2012-05-04,17.158227920532227,111.37785339355469,20.1875,137.0,20.65571403503418,139.3000030517578,20.184642791748047,136.9199981689453,20.610000610351562,138.52000427246094,529992400,193927300
2012-05-07,17.286630630493164,111.45918273925781,20.338571548461914,137.10000610351562,20.456071853637695,137.55999755859375,20.043928146362305,136.4600067138672,20.053571701049805,136.50999450683594,460118400,127765900
2012-05-08,17.247161865234375,111.01202392578125,20.292142868041992,136.5500030517578,20.41071319580078,136.77000427246094,19.95464324951172,134.9199981689453,20.34214210510254,136.27999877929688,497252000,213377700
2012-05-09,17.27751922607422,110.35356140136719,20.327856063842773,135.74000549316406,20.499286651611328,136.61000061035156,20.030357360839844,134.49000549316406,20.132143020629883,135.10000610351562,480704000,220752500
2012-05-10,17.318191528320312,110.58118438720703,20.375713348388672,136.02000427246094,20.567142486572266,136.85000610351562,20.301429748535156,135.7100067138672,20.520713806152344,136.67999267578125,333200000,150600000
2012-05-11,17.20253562927246,110.24784088134766,20.239643096923828,135.61000061035156,20.516786575317383,136.8699951171875,20.155357360839844,135.11000061035156,20.178571701049805,135.1699981689453,399546000,153032400
2012-05-14,16.944828033447266,109.02835845947266,19.93642807006836,134.11000061035156,20.268213272094727,135.61000061035156,19.91428565979004,133.91000366210938,20.091785430908203,134.30999755859375,352626400,163910000
2012-05-15,16.791526794433594,108.40238952636719,19.756071090698242,133.33999633789062,20.114999771118164,134.80999755859375,19.70535659790039,133.1300048828125,20.051786422729492,134.02000427246094,476336000,207629300
2012-05-16,16.57630729675293,107.98776245117188,19.502857208251953,132.8300018310547,19.88892936706543,134.5500030517578,19.322856903076172,132.8000030517578,19.787500381469727,133.94000244140625,560896000,207265500
2012-05-17,16.09184455871582,106.38618469238281,18.932857513427734,130.86000061035156,19.553571701049805,133.02000427246094,18.932857513427734,130.7899932861328,19.475357055664062,132.86000061035156,717220000,247992900
2012-05-18,16.099742889404297,105.47566223144531,18.942142486572266,129.74000549316406,19.407499313354492,131.60000610351562,18.6492862701416,129.5500030517578,19.06999969482422,131.3699951171875,732292400,319615900
2012-05-21,17.037708282470703,107.28858184814453,20.045713424682617,131.97000122070312,20.05500030517578,132.02000427246094,19.073213577270508,129.9499969482422,19.08928680419922,130.16000366210938,631106000,177861100
2012-05-22,16.90687370300293,107.47557067871094,19.891786575317383,132.1999969482422,20.49571418762207,133.22999572753906,19.735000610351562,131.33999633789062,20.3410701751709,132.30999755859375,694870400,197531200
2012-05-23,17.319400787353516,107.53247833251953,20.37714385986328,132.27000427246094,20.457143783569336,132.4600067138672,19.758214950561523,129.99000549316406,19.91071319580078,131.25,584897600,204958400
2012-05-24,17.160341262817383,107.74383544921875,20.190000534057617,132.52999877929688,20.58928680419922,132.83999633789062,20.043928146362305,131.4199981689453,20.56678581237793,132.6300048828125,496230000,167357600
2012-05-25,17.068368911743164,107.39424896240234,20.081785202026367,132.10000610351562,20.20892906188965,132.85000610351562,19.945356369018555,131.77999877929688,20.163928985595703,132.47999572753906,328507200,135465600
2012-05-29,17.371309280395508,108.6950454711914,20.438213348388672,133.6999969482422,20.5,133.92999267578125,20.18964385986328,131.1699981689453,20.389286041259766,133.16000366210938,380508800,152883500
2012-05-30,17.580759048461914,107.11784362792969,20.684642791748047,131.75999450683594,20.71392822265625,133.69000244140625,20.234285354614258,131.49000549316406,20.328571319580078,132.55999755859375,529429600,162370400
2012-05-31,17.537052154541016,106.88207244873047,20.633214950561523,131.47000122070312,20.76785659790039,132.4499969482422,20.409286499023438,130.33999633789062,20.740713119506836,131.7100067138672,491674400,196186000
